rank,slug,canonical_name,downloads,installs,stars,source,category,publisher,publisher_verified,certified_name,upstream_url,created_at,updated_at,version,description,description_zh
531,emergency-plan-builder,@engicool/emergency-plan-builder,292,0,1,enterprise,professional,工程客,true,上海锋库网络科技有限公司,,2026-07-02,2026-08-15,1.1.0,提供应急方案结构化编制框架与模板，支持场景描述、措施制定、责任分工和流程设计；当用户需要编制突发事件应急预案、编写应急处置方案或完善应急管理体系时使用,提供应急方案结构化编制框架与模板，支持场景描述、措施制定、责任分工和流程设计；当用户需要编制突发事件应急预案、编写应急处置方案或完善应急管理体系时使用
532,pdd-reabte,@org-7ml936zc/pdd-reabte,291,0,1,enterprise,life-service,深圳马六甲网络科技有限公司,true,深圳马六甲网络科技有限公司,,2026-05-27,2026-08-15,1.0.0,返利宝统一技能。只按 3 个用户场景工作：S01 授权与教程、S02 链接返利、S03 商品搜索。用户说“返利”“教程”“详细教程”“提现教程”“提现10元”“确认提现”“我已授权”“账户余额”等走 S01；发送淘宝、京东、拼多多商品链接走 S02；表达想买什么商品时走 S03。S03 的职责是提取商品搜索信息，调用搜索接口，并返回后续可生成返利链接的商品结果。,返利宝统一技能。只按 3 个用户场景工作：S01 授权与教程、S02 链接返利、S03 商品搜索。用户说“返利”“教程”“详细教程”“提现教程”“提现10元”“确认提现”“我已授权”“账户余额”等走 S01；发送淘宝、京东、拼多多商品链接走 S02；表达想买什么商品时走 S03。S03 的职责是提取商品搜索信息，调用搜索接口，并返回后续可生成返利链接的商品结果。
533,sipoc-diagram,@engicool/sipoc-diagram,291,0,1,enterprise,business-ops,工程客,true,上海锋库网络科技有限公司,,2026-07-02,2026-08-15,1.1.0,生成标准SIPOC流程图（供应商-输入-流程-输出-客户）；当用户需要绘制过程流程图、梳理业务输入输出、建立跨部门流程映射或准备流程文档时使用,生成标准SIPOC流程图（供应商-输入-流程-输出-客户）；当用户需要绘制过程流程图、梳理业务输入输出、建立跨部门流程映射或准备流程文档时使用
534,anquan-chen-ppt,@org-safetychen/anquan-chen-ppt,291,0,0,enterprise,office-efficiency,安全陈工,false,,,2026-05-25,2026-08-15,1.0.0,生成安全生产培训PPT的HTML文件。支持法规解读、事故案例、安全检查、操作流程四类培训场景。输出单文件HTML，浏览器直接打开即可用于培训讲解。,生成安全生产培训PPT的HTML文件。支持法规解读、事故案例、安全检查、操作流程四类培训场景。输出单文件HTML，浏览器直接打开即可用于培训讲解。
535,computer-use-agents,@org-02qudk26/computer-use-agents,290,0,0,enterprise,ai-agent,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-08-15,1.0.0,构建能像人类一样与计算机交互的 AI 代理——查看屏幕、移动光标、点击按钮、输入文字。涵盖 Anthropic 的 Computer Use、OpenAI 的,构建能像人类一样与计算机交互的 AI 代理——查看屏幕、移动光标、点击按钮、输入文字。涵盖 Anthropic 的 Computer Use、OpenAI 的
536,kol-roundtable-meeting-expert-consensus-meeting,@baitongai/kol-roundtable-meeting-expert-consensus-meeting,290,0,0,enterprise,professional,百通AI服务平台,true,北京赛柏蓝科技有限公司,,2026-07-06,2026-08-15,1.0.0,本技能在学术推广与品牌建设领域提供医药KOL关系管理与学术共识推动专家。 KOL圆桌会议与专家共识会旨在简化和自动化目标治疗领域KOL圆桌会议与专家共识会的设计、组织与执行，为医药企业市场部、战略规划部、医学事务部及市场准入团队提供全面的工具支持。 核心能力： 会议目标与共识议题定义 专家遴选与邀请策略 会前背景文献与讨论材料准备 会议议程设计与主持方案 会议主持与讨论引导 共识投票与意见汇,本技能在学术推广与品牌建设领域提供医药KOL关系管理与学术共识推动专家。 KOL圆桌会议与专家共识会旨在简化和自动化目标治疗领域KOL圆桌会议与专家共识会的设计、组织与执行，为医药企业市场部、战略规划部、医学事务部及市场准入团队提供全面的工具支持。 核心能力： 会议目标与共识议题定义 专家遴选与邀请策略 会前背景文献与讨论材料准备 会议议程设计与主持方案 会议主持与讨论引导 共识投票与意见汇
537,aoling-ai-stylist,@org-s25cw6k2/aoling-ai-stylist,290,0,0,enterprise,design-media,广州遨灵科技技术有限公司,true,广州遨灵科技技术有限公司,,2026-07-06,2026-08-15,1.0.0,AI 形象造型师。当用户提供个人照片，要求分析长相/身材、搭配衣服、识别适合的妆容/发型、 或生成造型效果图时使用。触发词包括但不限于：帮我搭配、适合我的妆容、适合我的发型、 帮我看看穿什么、根据我的脸设计妆面、帮我换发型、AI造型、AI穿搭。核心流水线： 模型确认 → 识图分析 → 小红书/抖音趋势研究 → 个性化设计 → 效果图生成/提示词输出。,AI 形象造型师。当用户提供个人照片，要求分析长相/身材、搭配衣服、识别适合的妆容/发型、 或生成造型效果图时使用。触发词包括但不限于：帮我搭配、适合我的妆容、适合我的发型、 帮我看看穿什么、根据我的脸设计妆面、帮我换发型、AI造型、AI穿搭。核心流水线： 模型确认 → 识图分析 → 小红书/抖音趋势研究 → 个性化设计 → 效果图生成/提示词输出。
538,interview-1coach,@douease/interview-1coach,289,0,0,enterprise,education,抖易团队DouEase,true,山东抖易网络科技有限公司,,2026-07-17,2026-08-16,1.2.0,"面试陪练教练。模拟真实面试对话、逐题点评回答、生成岗位定制的高频题库与参考答案，帮你在真实面试前完成充分演练。当用户说""帮我模拟面试""、""面试练习""、""这个问题怎么回答""、""自我介绍怎么说""、""HR问离职原因""、""谈薪资技巧""、""行为面试题""、""技术面怎么准备""、""明天要面试了""、""秋招""、""校招""、""提前批""、""网申""、""群面""时，必须使用本技能。支持校招、社招、管理岗、技术岗，中英文面试均可。","面试陪练教练。模拟真实面试对话、逐题点评回答、生成岗位定制的高频题库与参考答案，帮你在真实面试前完成充分演练。当用户说""帮我模拟面试""、""面试练习""、""这个问题怎么回答""、""自我介绍怎么说""、""HR问离职原因""、""谈薪资技巧""、""行为面试题""、""技术面怎么准备""、""明天要面试了""、""秋招""、""校招""、""提前批""、""网申""、""群面""时，必须使用本技能。支持校招、社招、管理岗、技术岗，中英文面试均可。"
539,tencentdb-databaseclaw-skill,@tencent-adm/tencentdb-databaseclaw-skill,289,0,0,enterprise,data-analysis,腾讯云数据库,true,腾讯科技（深圳）有限公司,,2026-06-15,2026-08-15,1.0.1,,
540,kutesmart-platform-marketing-poster-poster-resource,@kutesmart/kutesmart-platform-marketing-poster-poster-resource,288,0,0,enterprise,business-ops,青岛酷特智能股份有限公司,true,青岛酷特智能科技有限公司,,2026-07-03,2026-08-15,1.0.3,调用海外运营平台接口 GET /poster/getPosterResource，用于添加海报时获取素材。这是一个最小颗粒度 API skill；当用户需要执行该单一接口动作，或上层 agent 需要编排商城浏览、搜索、下单链路中的这一步时触发。,调用海外运营平台接口 GET /poster/getPosterResource，用于添加海报时获取素材。这是一个最小颗粒度 API skill；当用户需要执行该单一接口动作，或上层 agent 需要编排商城浏览、搜索、下单链路中的这一步时触发。
541,test-0608,@org-m6xe1azv/test-0608,288,0,0,enterprise,dev-programming,simon.com,false,,,2026-06-08,2026-08-15,1.0.0,,
542,medical-department-meeting-ppt-creation,@saibailan/medical-department-meeting-ppt-creation,288,0,2,enterprise,office-efficiency,赛柏蓝,true,北京赛柏蓝健康科技有限公司,,2026-05-24,2026-08-15,1.0.0,医学科室会PPT制作全流程技能，当用户需要制作科室会学术汇报PPT、医药代表科室会演讲材料、产品科室会推广演示文稿、临床科室会培训PPT时触发。,医学科室会PPT制作全流程技能，当用户需要制作科室会学术汇报PPT、医药代表科室会演讲材料、产品科室会推广演示文稿、临床科室会培训PPT时触发。
543,task-ops,@efficient-technology/task-ops,288,0,0,enterprise,ai-agent,效享网络,true,四川效享网络科技有限公司,,2026-05-30,2026-08-14,1.0.3,四模块价值链任务操作系统。包含：1) Domain Elimination Assessor（领域消除评估）——评估领域存在必要性；2) Workflow Refactor（工作流重构）——重构复杂工作流为IPO基元链；3) Domain Payload Generator（领域负载物生成）——将领域知识结构化为技能文件；4) Universal Task OS（通用三轴任务操作系统）——执行轴+,四模块价值链任务操作系统。包含：1) Domain Elimination Assessor（领域消除评估）——评估领域存在必要性；2) Workflow Refactor（工作流重构）——重构复杂工作流为IPO基元链；3) Domain Payload Generator（领域负载物生成）——将领域知识结构化为技能文件；4) Universal Task OS（通用三轴任务操作系统）——执行轴+
544,ttfund-ttskill-runtime,@org-2hing0gi/ttfund-ttskill-runtime,287,0,0,enterprise,professional,天天基金,true,上海天天基金销售有限公司,,2026-07-30,2026-08-16,1.0.4,当用户需要使用天天基金 ttskill 能力，包括基金账户、持仓、收益、行情、选基、资产配置等查询时使用。,当用户需要使用天天基金 ttskill 能力，包括基金账户、持仓、收益、行情、选基、资产配置等查询时使用。
545,competitor-academic-comparison-analysis,@baitongai/competitor-academic-comparison-analysis,287,0,1,enterprise,professional,百通AI服务平台,true,北京赛柏蓝科技有限公司,,2026-07-06,2026-08-15,1.0.0,本技能在医药学术合规领域提供竞品学术维度对比分析能力。 竞品学术对比分析旨在帮助医药代表、市场部及医学事务部人员在合规框架下完成竞品学术对标，依托公开临床研究、指南推荐、药品说明书等权威数据源，自动生成客观中立、可溯源的学术对比报告，用于学术拜访、科室学术交流及市场策略研究。 核心能力： 信息采集与确认：引导用户输入目标药品、竞品清单、适应症及对比维度 合规数据检索：从 NMPA、诊疗指南,本技能在医药学术合规领域提供竞品学术维度对比分析能力。 竞品学术对比分析旨在帮助医药代表、市场部及医学事务部人员在合规框架下完成竞品学术对标，依托公开临床研究、指南推荐、药品说明书等权威数据源，自动生成客观中立、可溯源的学术对比报告，用于学术拜访、科室学术交流及市场策略研究。 核心能力： 信息采集与确认：引导用户输入目标药品、竞品清单、适应症及对比维度 合规数据检索：从 NMPA、诊疗指南
